40588,48123,system,2021-09-30 12:16:17,창원시/성산구,CC,39622
40630,48125,system,2021-09-30 12:16:17,창원시/마산합포구,CC,39622
40747,48127,system,2021-09-30 12:16:17,창원시/마산회원구,CC,39622
40767,48129,system,2021-09-30 12:16:17,창원시/진해구,CC,39622
41629,48170,system,2021-09-30 12:16:17,진주시,C,39622
41947,48220,system,2021-09-30 12:16:17,통영시,C,39622
42071,48240,system,2021-09-30 12:16:17,사천시,C,39622
42197,48250,system,2021-09-30 12:16:17,김해시,C,39622
42326,48270,system,2021-09-30 12:16:17,밀양시,C,39622
42477,48310,system,2021-09-30 12:16:17,거제시,C,39622
42584,48330,system,2021-09-30 12:16:17,양산시,C,39622
42807,48720,system,2021-09-30 12:16:17,의령군,C,39622
42961,48730,system,2021-09-30 12:16:17,함안군,C,39622
43093,48740,system,2021-09-30 12:16:17,창녕군,C,39622
44600,48820,system,2021-09-30 12:16:17,고성군,C,39622
44850,48840,system,2021-09-30 12:16:17,남해군,C,39622
44960,48850,system,2021-09-30 12:16:17,하동군,C,39622
45093,48860,system,2021-09-30 12:16:17,산청군,C,39622
45248,48870,system,2021-09-30 12:16:17,함양군,C,39622
45368,48880,system,2021-09-30 12:16:17,거창군,C,39622
45482,48890,system,2021-09-30 12:16:17,합천군,C,39622
46072,50000,system,2021-09-30 12:16:17,제주특별자치도,P,100000
46073,50110,system,2021-09-30 12:16:17,제주시,C,46072
46209,50130,system,2021-09-30 12:16:17,서귀포시,C,46072
100000,root,system,2021-09-30 12:17:16,root,R,
